Date,expected_load,expected_pv,import_price,export_price,expected_grid_import,expected_grid_export,battery_1_charge,battery_1_discharge,battery_1_soc
2025-04-24 21:15:00,0.9757166026730003,0.0,0.36148,0.0,0.025078486896091122,0.0,0.0,0.9506381157769092,3.623994970020494
2025-04-24 21:30:00,0.9853658766682942,0.0,0.36148,0.0,0.0353003238932294,0.0,0.0,0.9500655527750648,3.373977719290213
2025-04-24 21:45:00,1.0019030117458774,0.0,0.36148,0.0,0.026060955742730086,0.022728612196180754,0.0,0.998570668199328,3.111195964500917
2025-04-24 22:00:00,1.0211143218485519,0.0,0.35353000000000007,0.0,0.004102300482855914,0.037463422156440086,0.0,1.054475443522136,2.8337024267319335
2025-04-24 22:15:00,0.9843731133185489,0.0,0.35353000000000007,0.0,0.0,0.054862556644015896,0.0,1.039235669962565,2.5602193556891537
2025-04-24 22:30:00,0.9815625419616696,0.0,0.35353000000000007,0.0,0.0,0.05396667692396355,0.0,1.035529218885633,2.2877116665087236
2025-04-24 22:45:00,0.9794687546454534,0.0,0.35353000000000007,0.0,0.0,0.05921579939100459,0.0,1.038684554036458,2.014373625972814
2025-04-24 23:00:00,0.9576963877699105,0.0,0.34009999999999996,0.0,0.0,0.04796227786593949,0.0,1.00565866563585,1.7497266087002221
2025-04-24 23:15:00,0.9346219211663138,0.0,0.34009999999999996,0.0,0.017124911465115134,0.004304655032687665,0.0,0.9218016647338864,1.5071472232439362
2025-04-24 23:30:00,1.1130397006564665,0.0,0.34009999999999996,0.0,0.1963803327941891,0.006539634128146676,0.0,0.9231990019904242,1.2642001174569824
2025-04-24 23:45:00,0.9751424344380694,0.0,0.34009999999999996,0.0,0.006350177425808435,0.035168189324272986,0.0,1.003960446336534,0.9999999999999999
